"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/cef31105-8a6e-4211-a74b-2f0bbd9791fb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","1","Ninja","713442105","12975","350191","54985","14713963","399967","17904445","true","false","English","Ninja"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7ed5e0c6-0191-4eef-8328-4af6e4ea5318-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","2","shroud","442593360","16350","69357","27069","7069584","172458","11251849","true","false","English","shroud"
"https://static-cdn.jtvnw.net/jtv_user_pictures/82b63a01-628f-4c81-9b05-dd3a5011fdda-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","3","Tfue","422116875","8895","106965","47455","8507016","405054","8164110","true","false","English","Tfue"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f3591dbe4ee3d94b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","4","loltyler1","305295375","14025","115740","21767","3378071","93773","6138389","true","false","English","loltyler1"
"https://static-cdn.jtvnw.net/jtv_user_pictures/dce85723-4eec-4f83-8821-9469e44110e7-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","5","PGL_Dota2","273946620","6495","161982","42177","159181","29448","4368687","true","false","English","PGL_Dota2"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8856d45e-c838-45cf-bda3-b9801f2a17e9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","6","dota2mc_ru","248586870","5985","238996","41534","430560","29716","5436673","true","false","Russian","dota2mc_ru"
"https://static-cdn.jtvnw.net/jtv_user_pictures/97369beb-a4c7-4632-80b5-0b648d386f55-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","7","dakotaz","236607810","12585","48019","18800","4407442","144421","3865149","true","false","English","dakotaz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/timthetatman-profile_image-4cb867e7d0af1448-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","8","TimTheTatman","233255760","10395","81005","22438","4942208","123511","4251244","true","true","English","TimTheTatman"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ed72b641-83ea-4ee6-81fd-aa195759c512-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","9","CohhCarnage","221732550","13800","30937","16067","1243933","32511","4580143","true","false","English","CohhCarnage"
"https://static-cdn.jtvnw.net/jtv_user_pictures/72b25194-8f6a-4034-97f0-150c6be52321-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","10","TSM_Daequan","220822785","8595","61405","25691","3776528","172490","3554956","true","true","English","TSM_Daequan"
"https://static-cdn.jtvnw.net/jtv_user_pictures/xqcow-profile_image-9298dca608632101-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","11","xQcOW","220353015","14265","33594","15446","3058233","66486","3955268","true","false","English","xQcOW"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f170344d-7a60-47fa-8be6-a74e803fcf12-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","12","BeyondTheSummit","202817535","37335","45528","5431","912157","25607","4598887","true","false","English","BeyondTheSummit"
"https://static-cdn.jtvnw.net/jtv_user_pictures/yoda-profile_image-63cdc656c9f91fb4-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","13","YoDa","202723815","10650","68428","19034","1720072","42839","5083452","true","false","Portuguese","YoDa"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5dc63b3a-5aee-4f6a-9b69-211341a22630-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","14","sodapoppin","192393675","8295","59678","23193","2731773","50244","3840431","true","true","English","sodapoppin"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ff13760d-d795-49d9-8f3f-f05035930c81-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","15","NICKMERCS","191241270","7395","73614","25860","3657193","144573","2941776","true","false","English","NICKMERCS"
"https://static-cdn.jtvnw.net/jtv_user_pictures/27fdad08-a2c2-4e0b-8983-448c39519643-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","16","LIRIK","179083635","8910","36536","20098","2623018","14370","3766559","true","false","English","LIRIK"
"https://static-cdn.jtvnw.net/jtv_user_pictures/imaqtpie-profile_image-8efb10b7bed60d76-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","17","imaqtpie","177383100","15660","26854","11326","2657967","44142","4125393","true","false","English","imaqtpie"
"https://static-cdn.jtvnw.net/jtv_user_pictures/fbc5661c-7812-4b43-bf5e-16c3ba536d5d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","18","Gotaga","173811885","7380","89420","23551","2343659","74553","4214958","true","false","French","Gotaga"
"https://static-cdn.jtvnw.net/jtv_user_pictures/scump-profile_image-bbaf98441dd6e786-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","19","scump","169967745","9525","103386","17843","852423","81259","2112432","true","false","English","scump"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1975b18f-fa7d-443f-b191-fba08f92f3a2-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","20","ESL_CSGO","168698910","39300","138174","4292","3940675","44543","4804801","true","false","English","ESL_CSGO"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ed0f84d6-2d2d-4c4e-a5fe-7a3cc365684a-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","21","Castro_1021","167618265","9165","62183","18288","2386094","50756","2036668","true","false","English","Castro_1021"
"https://static-cdn.jtvnw.net/jtv_user_pictures/hanryang1125-profile_image-58261d78af47d249-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","22","풍월량 (hanryang1125)","161773815","12810","25137","12628","479392","12275","2359471","true","true","Korean","풍월량 (hanryang1125)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/forsen-profile_image-48b43e1e4f54b5c8-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","23","forsen","159030360","13830","25774","11498","1292057","27159","3082402","true","true","English","forsen"
"https://static-cdn.jtvnw.net/jtv_user_pictures/889e7697-b636-48d9-be15-a9a39e286a64-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","24","Riot Games (riotgames)","156189960","2430","573235","64275","4508379","23456","4064740","true","false","English","Riot Games (riotgames)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/02c5e2a6-fb52-492c-b76e-bab28809ef82-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","25","Solary","148948260","38310","17997","3887","481444","16110","3913583","true","false","French","Solary"
"https://static-cdn.jtvnw.net/jtv_user_pictures/200cea12142f2384-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","26","summit1g","144359535","12000","26463","12029","5355651","53808","3133324","true","false","English","summit1g"
"https://static-cdn.jtvnw.net/jtv_user_pictures/72a69c72-14b9-4be8-b8cb-802bc3e5f8ed-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","27","DrDisrespect","140623785","8340","40534","16860","4422124","81393","3976003","true","false","English","DrDisrespect"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8c55fdc6-9b84-4daf-a33b-cb318acbf994-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","28","OverwatchLeague","135933900","1140","178272","119240","1796619","31980","2328690","true","false","English","OverwatchLeague"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d31a80e8-4bdd-44b8-a300-f95ddfc7255e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","29","DrLupo","135037470","12930","47515","10443","4023082","132252","3072692","true","false","English","DrLupo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/078f6369-0a03-4fed-ac32-9b541d8fa25f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","30","StarLadder1","132649065","9330","78099","14216","573963","19468","3362402","true","false","Russian","StarLadder1"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f03ca1a6-9b96-4296-a50a-c33778238c72-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","31","Giantwaffle","128404770","26445","11288","4855","891643","7550","1761303","true","false","English","Giantwaffle"
"https://static-cdn.jtvnw.net/jtv_user_pictures/320d61dc-5202-44ad-a203-8a8d7a9cbfa9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","32","Chess","128185440","8010","76699","16002","318992","30976","9109101","true","false","English","Chess"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b61f7f62-7b01-41b5-a81b-904972524e1d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","33","TwitchPresents","127320060","42270","19606","3011","859235","19413","9181240","true","false","English","TwitchPresents"
"https://static-cdn.jtvnw.net/jtv_user_pictures/asmongold-profile_image-f7ddcbd0332f5d28-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","34","Asmongold","122027340","5595","37153","21809","1439034","30055","2393924","true","false","English","Asmongold"
"https://static-cdn.jtvnw.net/jtv_user_pictures/595a3dc1-b291-4371-ba8f-156420929c9f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","35","SypherPK","119723820","11475","53119","10432","3374022","137258","2829680","true","false","English","SypherPK"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9807cf14-750b-4578-b26b-eed443f72a50-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","36","AdmiralBahroo","117152205","13920","38489","8415","770646","20035","1411053","true","false","English","AdmiralBahroo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/47b55e1d-5140-4b35-a0cc-583ff8a83928-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","37","SolaryFortnite","116471760","29385","33408","3963","1365409","43205","2524376","true","false","French","SolaryFortnite"
"https://static-cdn.jtvnw.net/jtv_user_pictures/226651b3-35b2-46e4-84a3-74cb941b28c5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","38","RocketLeague","116278140","2070","164357","56172","1341468","27279","3646331","true","false","English","RocketLeague"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1d987a8ba88e252b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","39","한동숙 (handongsuk)","113059260","15885","15097","7116","370590","14002","1825614","true","false","Korean","한동숙 (handongsuk)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/warcraft-profile_image-2a879ebd997a859b-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","40","Warcraft","111869295","2520","111093","44392","579407","22593","2732840","true","false","English","Warcraft"
"https://static-cdn.jtvnw.net/jtv_user_pictures/stray228-profile_image-ceb0393a88eb8286-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","41","Stray228","111207600","8955","44560","12417","740217","21961","2145389","true","false","Russian","Stray228"
"https://static-cdn.jtvnw.net/jtv_user_pictures/401068e0-820a-4d9f-9e7c-1e5563398458-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","42","nl_Kripp","109805040","11295","30243","9721","1374530","16960","2152190","true","false","English","nl_Kripp"
"https://static-cdn.jtvnw.net/jtv_user_pictures/694247cc-a141-4f2b-93cc-02687d045399-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","43","sneakylol","107056560","9900","21493","10813","1637232","32812","2171521","true","false","English","sneakylol"
