"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/xqcow-profile_image-9298dca608632101-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","1","xQcOW","480161175","19260","58211","24929","3058233","83037","6481498","true","false","English","xQcOW"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1975b18f-fa7d-443f-b191-fba08f92f3a2-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","2","ESL_CSGO","323490840","44595","183052","7253","3940685","47928","7726288","true","false","English","ESL_CSGO"
"https://static-cdn.jtvnw.net/jtv_user_pictures/db623728431d29c3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","3","Yogscast","295780140","42630","54885","6937","961341","27829","9336374","true","false","English","Yogscast"
"https://static-cdn.jtvnw.net/jtv_user_pictures/82b63a01-628f-4c81-9b05-dd3a5011fdda-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","4","Tfue","272307855","10335","95134","26347","8507016","87606","5651828","true","false","English","Tfue"
"https://static-cdn.jtvnw.net/jtv_user_pictures/200cea12142f2384-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","5","summit1g","211285815","16965","24634","12453","5355651","29638","3455042","true","false","English","summit1g"
"https://static-cdn.jtvnw.net/jtv_user_pictures/timthetatman-profile_image-4cb867e7d0af1448-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","6","TimTheTatman","207474045","11280","95700","18392","4942208","61635","3449841","true","true","English","TimTheTatman"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f3591dbe4ee3d94b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","7","loltyler1","202795110","7830","89387","25899","3378071","146198","3774630","true","false","English","loltyler1"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c495b77e-7f47-4bc5-a216-3045d7545796-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","8","Gaules","190329780","44145","70379","4311","1599827","20761","3718234","true","true","Portuguese","Gaules"
"https://static-cdn.jtvnw.net/jtv_user_pictures/07defa7b-6184-4d26-a1e8-71addd41caff-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","9","CSRuHub","185493210","7185","106003","25816","481024","39589","6234817","true","false","Russian","CSRuHub"
"https://static-cdn.jtvnw.net/jtv_user_pictures/27fdad08-a2c2-4e0b-8983-448c39519643-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","10","LIRIK","178489185","9060","38849","19700","2622958","8988","2916440","true","false","English","LIRIK"
"https://static-cdn.jtvnw.net/jtv_user_pictures/hanryang1125-profile_image-58261d78af47d249-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","11","풍월량 (hanryang1125)","174887430","16110","22319","10855","479372","7238","2466480","true","true","Korean","풍월량 (hanryang1125)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6ec93efb-dd01-4651-84a1-e263097de898-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","12","Lord_Kebun","173617050","13125","25602","13227","420295","5745","1552983","true","false","English","Lord_Kebun"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1d987a8ba88e252b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","13","한동숙 (handongsuk)","172225725","12900","44976","13350","370590","11525","3485505","true","false","Korean","한동숙 (handongsuk)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ff13760d-d795-49d9-8f3f-f05035930c81-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","14","NICKMERCS","162933450","10965","78125","14858","3657193","34996","3446453","true","false","English","NICKMERCS"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ed72b641-83ea-4ee6-81fd-aa195759c512-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","15","CohhCarnage","156883260","14070","24954","11149","1243841","13639","2772797","true","false","English","CohhCarnage"
"https://static-cdn.jtvnw.net/jtv_user_pictures/078643e3-c295-4707-9895-66ca545a83a9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","16","Pestily","155080740","10920","72044","14201","577609","63769","1594996","true","false","English","Pestily"
"https://static-cdn.jtvnw.net/jtv_user_pictures/401068e0-820a-4d9f-9e7c-1e5563398458-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","17","nl_Kripp","150333195","14295","19407","10516","1374539","9657","1672206","true","false","English","nl_Kripp"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ed0f84d6-2d2d-4c4e-a5fe-7a3cc365684a-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","18","Castro_1021","148841655","8685","38605","17137","2385896","49136","1729594","true","false","English","Castro_1021"
"https://static-cdn.jtvnw.net/jtv_user_pictures/226651b3-35b2-46e4-84a3-74cb941b28c5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","19","RocketLeague","142545570","1890","206681","75420","1341468","31849","12463988","true","false","English","RocketLeague"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a2592e98-5ba6-4c9a-9d9e-cf036d6f64c2-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","20","Rubius","142135125","3855","92322","36869","5025658","220474","4255492","true","false","Spanish","Rubius"
"https://static-cdn.jtvnw.net/jtv_user_pictures/15cec952-c1ba-4ff8-a79c-53c2fa5bd269-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","21","alanzoka","140844525","8115","69882","17355","3101035","69342","2960112","true","false","Portuguese","alanzoka"
"https://static-cdn.jtvnw.net/jtv_user_pictures/02c5e2a6-fb52-492c-b76e-bab28809ef82-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","22","Solary","138057165","39825","9698","3466","481437","9739","3238392","true","false","French","Solary"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ec898e4a-e0df-4dc0-a99d-7540c6dbe1e8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","23","auronplay","135238080","2430","92005","55653","3375783","499275","1980408","true","false","Spanish","auronplay"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e87a0ccf-dabc-41e9-80a3-56c41d4a5455-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","24","DreadzTV","134198310","10800","35865","12425","664872","13515","4701852","true","true","Russian","DreadzTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/72a69c72-14b9-4be8-b8cb-802bc3e5f8ed-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","25","DrDisrespect","130598205","6960","58647","18763","4422124","51911","2917969","true","false","English","DrDisrespect"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1c8e83f7-8241-47ce-abbd-438075e95ad4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","26","Quin69","129754110","15375","17120","8438","518550","13093","1640195","true","true","English","Quin69"
"https://static-cdn.jtvnw.net/jtv_user_pictures/gronkh-profile_image-76b34139eaa46bb5-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","27","GRONKH","127762080","4530","100330","28203","1186695","23322","1869559","true","false","German","GRONKH"
"https://static-cdn.jtvnw.net/jtv_user_pictures/yoda-profile_image-63cdc656c9f91fb4-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","28","YoDa","125714880","10710","25205","11737","1720072","22240","2956036","true","false","Portuguese","YoDa"
"https://static-cdn.jtvnw.net/jtv_user_pictures/860872b2-2b1d-4437-9998-596514c8bcca-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","29","DreamHackDota2_RU","125078430","3030","98717","41279","203419","25374","2781645","true","false","Russian","DreamHackDota2_RU"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1f47965f-7961-4b64-ad6f-71808d7d7fe9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","30","Trainwreckstv","118518315","15645","16085","7575","655895","49356","1211789","true","true","English","Trainwreckstv"
"https://static-cdn.jtvnw.net/jtv_user_pictures/61f85a70-33e9-4144-b08a-bee144d444dc-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","31","MontanaBlack88","114800730","4110","68802","27931","2710523","73883","1945429","true","true","German","MontanaBlack88"
"https://static-cdn.jtvnw.net/jtv_user_pictures/saddummy-profile_image-925b92caa01026ae-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","32","서새봄냥 (saddummy)","113739735","15795","13767","7200","566349","10809","2208480","true","false","Korean","서새봄냥 (saddummy)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8856d45e-c838-45cf-bda3-b9801f2a17e9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","33","dota2mc_ru","112592805","7095","72744","15868","430560","16120","2867537","true","false","Russian","dota2mc_ru"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d31a80e8-4bdd-44b8-a300-f95ddfc7255e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","34","DrLupo","109980045","12330","50270","8919","4021279","54813","5905239","true","false","English","DrLupo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/forsen-profile_image-48b43e1e4f54b5c8-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","35","forsen","107722440","8475","33966","12710","1292073","40271","1646467","true","true","English","forsen"
"https://static-cdn.jtvnw.net/jtv_user_pictures/dbb514f1-469b-479e-b5ba-3ac0f09a2776-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","36","얍얍 (yapyap30)","105875445","12000","19169","8822","293723","5809","2492341","true","false","Korean","얍얍 (yapyap30)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/55d2c6d9-9d70-40e2-b30b-773ea9b19cd6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","37","SilverName","101196840","7410","29927","13656","594305","8048","2159571","true","false","Russian","SilverName"
"https://static-cdn.jtvnw.net/jtv_user_pictures/fbc5661c-7812-4b43-bf5e-16c3ba536d5d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","38","Gotaga","100160250","11925","59046","8398","2343659","29031","2268501","true","false","French","Gotaga"
"https://static-cdn.jtvnw.net/jtv_user_pictures/47b55e1d-5140-4b35-a0cc-583ff8a83928-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","39","SolaryFortnite","99231240","27060","46710","3666","1365264","29885","2056653","true","false","French","SolaryFortnite"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d57c90b081a8cb33-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","40","dasMEHDI","96170670","18510","12241","5195","289045","8167","489929","true","true","English","dasMEHDI"
"https://static-cdn.jtvnw.net/jtv_user_pictures/gorgc-profile_image-469e05d25a1e8594-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","41","Gorgc","96136755","12435","13338","7730","373764","9745","1481144","true","true","English","Gorgc"
"https://static-cdn.jtvnw.net/jtv_user_pictures/zizaran-profile_image-d534b9791c469a48-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","42","Zizaran","95728740","18345","20745","5217","361150","14162","2617272","true","false","English","Zizaran"
"https://static-cdn.jtvnw.net/jtv_user_pictures/599b546a-c27f-4684-93ff-5eeecd01fb2b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","43","ZeratoR","95334645","4785","52409","19923","841383","11178","1931902","true","true","French","ZeratoR"
"https://static-cdn.jtvnw.net/jtv_user_pictures/3973e918fe7cc8c8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","44","MOONMOON","92878140","8565","18472","10843","896184","5584","833207","true","true","English","MOONMOON"
