"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/1975b18f-fa7d-443f-b191-fba08f92f3a2-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","1","ESL_CSGO","976460040","40230","310009","24271","3940685","231084","21522208","true","false","English","ESL_CSGO"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7ed5e0c6-0191-4eef-8328-4af6e4ea5318-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","2","shroud","931863450","13590","201232","68569","7069584","584727","20455371","true","false","English","shroud"
"https://static-cdn.jtvnw.net/jtv_user_pictures/889e7697-b636-48d9-be15-a9a39e286a64-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","3","Riot Games (riotgames)","701679915","11670","219564","60126","4508416","67263","14145435","true","false","English","Riot Games (riotgames)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8c55fdc6-9b84-4daf-a33b-cb318acbf994-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","4","OverwatchLeague","600960585","4095","247641","146754","1796619","148793","13793617","true","false","English","OverwatchLeague"
"https://static-cdn.jtvnw.net/jtv_user_pictures/82b63a01-628f-4c81-9b05-dd3a5011fdda-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","5","Tfue","390531465","9075","104890","43033","8507016","312768","8182727","true","false","English","Tfue"
"https://static-cdn.jtvnw.net/jtv_user_pictures/cef31105-8a6e-4211-a74b-2f0bbd9791fb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","6","Ninja","351235605","7995","100677","43931","14713963","238650","11569576","true","false","English","Ninja"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c495b77e-7f47-4bc5-a216-3045d7545796-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","7","Gaules","303530640","38865","95456","7809","1599751","67363","6221509","true","true","Portuguese","Gaules"
"https://static-cdn.jtvnw.net/jtv_user_pictures/200cea12142f2384-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","8","summit1g","289014570","12690","56018","22774","5355651","90550","5542514","true","false","English","summit1g"
"https://static-cdn.jtvnw.net/jtv_user_pictures/72a69c72-14b9-4be8-b8cb-802bc3e5f8ed-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","9","DrDisrespect","273937875","8325","73967","32904","4422124","165741","7462645","true","false","English","DrDisrespect"
"https://static-cdn.jtvnw.net/jtv_user_pictures/fbc5661c-7812-4b43-bf5e-16c3ba536d5d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","10","Gotaga","247923810","11940","100652","20763","2343659","76686","4242342","true","false","French","Gotaga"
"https://static-cdn.jtvnw.net/jtv_user_pictures/timthetatman-profile_image-4cb867e7d0af1448-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","11","TimTheTatman","247773000","9645","52198","25688","4942208","117392","4814482","true","true","English","TimTheTatman"
"https://static-cdn.jtvnw.net/jtv_user_pictures/07defa7b-6184-4d26-a1e8-71addd41caff-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","12","CSRuHub","243522255","9930","134890","24523","481024","39011","7320232","true","false","Russian","CSRuHub"
"https://static-cdn.jtvnw.net/jtv_user_pictures/91e7b44f-d4e8-4121-a19c-e9266358a08a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","13","Method","236244810","8250","96469","28635","403711","49401","5394950","true","false","English","Method"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5dc63b3a-5aee-4f6a-9b69-211341a22630-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","14","sodapoppin","232350135","10455","59876","22223","2731773","25424","4598886","true","true","English","sodapoppin"
"https://static-cdn.jtvnw.net/jtv_user_pictures/xqcow-profile_image-9298dca608632101-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","15","xQcOW","227970645","14580","29665","15635","3058233","67987","4375254","true","false","English","xQcOW"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f3591dbe4ee3d94b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","16","loltyler1","224015310","12210","27621","18346","3378071","67012","4847390","true","false","English","loltyler1"
"https://static-cdn.jtvnw.net/jtv_user_pictures/97369beb-a4c7-4632-80b5-0b648d386f55-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","17","dakotaz","195275925","12315","54500","15856","4407034","121486","4138745","true","false","English","dakotaz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/27fdad08-a2c2-4e0b-8983-448c39519643-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","18","LIRIK","192959520","9600","39003","20099","2622953","20703","4054954","true","false","English","LIRIK"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c63aba51-b465-4c8a-9a79-aad1afc3c696-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","19","Rainbow6","183595290","3930","143645","46715","1422927","55765","2402483","true","true","English","Rainbow6"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f170344d-7a60-47fa-8be6-a74e803fcf12-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","20","BeyondTheSummit","181071405","40290","87764","4493","911940","15764","4195564","true","false","English","BeyondTheSummit"
"https://static-cdn.jtvnw.net/jtv_user_pictures/vgbootcamp-profile_image-2d7c9dd9b19b8c44-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","21","VGBootCamp","176445150","9660","148716","18265","525458","49830","8068097","true","false","English","VGBootCamp"
