"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/889e7697-b636-48d9-be15-a9a39e286a64-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","1","Riot Games (riotgames)","1386163020","16395","383601","84547","4508413","267165","23482773","true","false","English","Riot Games (riotgames)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/asmongold-profile_image-f7ddcbd0332f5d28-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","2","Asmongold","366866760","10185","69407","36019","1438794","21350","6128272","true","false","English","Asmongold"
"https://static-cdn.jtvnw.net/jtv_user_pictures/82b63a01-628f-4c81-9b05-dd3a5011fdda-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","3","Tfue","356555520","9330","285644","38215","8507016","190934","9374326","true","false","English","Tfue"
"https://static-cdn.jtvnw.net/jtv_user_pictures/768a63fc-5b33-4106-aebd-8e8f32729bd0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","4","LCK_Korea","351087705","7170","125879","48965","576376","45981","10554767","true","false","Korean","LCK_Korea"
"https://static-cdn.jtvnw.net/jtv_user_pictures/lvpes-profile_image-b9a288b926641fe4-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","5","LVPes","304709805","13365","163148","22798","559753","48290","8481300","true","false","Spanish","LVPes"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c495b77e-7f47-4bc5-a216-3045d7545796-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","6","Gaules","302249550","43350","80444","6971","1599827","25711","5650919","true","true","Portuguese","Gaules"
"https://static-cdn.jtvnw.net/jtv_user_pictures/xqcow-profile_image-9298dca608632101-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","7","xQcOW","295050420","15345","49833","19227","3058233","65481","4582942","true","false","English","xQcOW"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8dbce7bb-bb6e-4a3b-8121-ff262b717c81-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","8","OgamingLoL","294796095","43335","94753","6802","506214","23298","10377101","true","false","French","OgamingLoL"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ef7c826a-2df5-417b-8823-13c610c302e6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","9","Dota2RuHub","265230600","9450","105359","28066","736837","31562","6727517","true","false","Russian","Dota2RuHub"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5c1276a2-6cb5-4ae1-a4ca-268c1732ec0d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","10","DreamHackCS","260810955","42255","212201","6171","1784763","76744","6627132","true","false","English","DreamHackCS"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1975b18f-fa7d-443f-b191-fba08f92f3a2-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","11","ESL_CSGO","255049650","44565","69649","5722","3940685","35844","6811927","true","false","English","ESL_CSGO"
"https://static-cdn.jtvnw.net/jtv_user_pictures/200cea12142f2384-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","12","summit1g","253918305","16125","33037","15746","5355651","32136","4198596","true","false","English","summit1g"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ff13760d-d795-49d9-8f3f-f05035930c81-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","13","NICKMERCS","217618095","12240","51799","17778","3657193","56595","4629050","true","false","English","NICKMERCS"
"https://static-cdn.jtvnw.net/jtv_user_pictures/226651b3-35b2-46e4-84a3-74cb941b28c5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","14","RocketLeague","212004360","7590","97576","27931","1341468","59435","5203560","true","false","English","RocketLeague"
"https://static-cdn.jtvnw.net/jtv_user_pictures/timthetatman-profile_image-4cb867e7d0af1448-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","15","TimTheTatman","210233280","9165","95170","22938","4942208","79198","4494519","true","true","English","TimTheTatman"
"https://static-cdn.jtvnw.net/jtv_user_pictures/garenatw-profile_image-85f32c0eaad8b48e-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","16","GarenaTW","203877480","6915","71313","29483","404698","19520","5301561","true","false","Chinese","GarenaTW"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7ed5e0c6-0191-4eef-8328-4af6e4ea5318-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","17","shroud","188882505","7995","55656","23624","7069584","71106","5413742","true","false","English","shroud"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1d987a8ba88e252b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","18","한동숙 (handongsuk)","188429145","14880","35212","12662","370590","10536","3207465","true","false","Korean","한동숙 (handongsuk)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/27fdad08-a2c2-4e0b-8983-448c39519643-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","19","LIRIK","185357430","10695","35359","17330","2622958","9969","3429235","true","false","English","LIRIK"
"https://static-cdn.jtvnw.net/jtv_user_pictures/disguisedtoast-profile_image-56c467ceb53239f5-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","20","DisguisedToast","185354430","9645","38169","19217","1318483","116696","2892139","false","false","English","DisguisedToast"
"https://static-cdn.jtvnw.net/jtv_user_pictures/979e9e07-675a-473d-b580-e756f0239adf-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","21","RiotGamesBrazil","185032035","7830","104949","23630","925095","34987","6303231","true","false","Portuguese","RiotGamesBrazil"
"https://static-cdn.jtvnw.net/jtv_user_pictures/hanryang1125-profile_image-58261d78af47d249-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","22","풍월량 (hanryang1125)","184990545","15825","23137","11689","479372","7477","2845016","true","true","Korean","풍월량 (hanryang1125)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/72a69c72-14b9-4be8-b8cb-802bc3e5f8ed-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","23","DrDisrespect","184636590","7080","97540","26078","4422124","87212","5039213","true","false","English","DrDisrespect"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ed0f84d6-2d2d-4c4e-a5fe-7a3cc365684a-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","24","Castro_1021","179980155","11025","48265","16324","2385896","50041","2398908","true","false","English","Castro_1021"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5da18337-db02-4500-931d-d3ed6ab034f9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","25","StarLadder_cs_en","170123145","6765","77113","25146","823179","24846","4092087","true","false","English","StarLadder_cs_en"
"https://static-cdn.jtvnw.net/jtv_user_pictures/595a3dc1-b291-4371-ba8f-156420929c9f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","26","SypherPK","166283640","13965","130401","11906","3372271","134762","7497921","true","false","English","SypherPK"
