"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/dotamajor-profile_image-c0dbf5d6c57182d1-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","1","DotaMajor","672353835","6210","215373","108269","170891","33350","37954936","true","false","English","DotaMajor"
"https://static-cdn.jtvnw.net/jtv_user_pictures/dotamajorru-profile_image-448cc6722e447475-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","2","DotaMajorRU","436680465","6270","238209","69645","181728","30958","16567676","true","false","Russian","DotaMajorRU"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bf3d4572-9b46-4550-9c7f-8483ebcf1042-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","3","LCS","389618835","5925","206079","65758","1027667","171010","9122163","true","false","English","LCS"
"https://static-cdn.jtvnw.net/jtv_user_pictures/27fdad08-a2c2-4e0b-8983-448c39519643-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","4","LIRIK","341926785","13275","53695","25756","2622996","37683","5821057","true","false","English","LIRIK"
"https://static-cdn.jtvnw.net/jtv_user_pictures/401068e0-820a-4d9f-9e7c-1e5563398458-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","5","nl_Kripp","279941775","12735","35621","21981","1374539","22841","3461055","true","false","English","nl_Kripp"
"https://static-cdn.jtvnw.net/jtv_user_pictures/eleaguetv-profile_image-3944326c25ed471d-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","6","ELEAGUE TV (eleaguetv)","263978670","6270","95918","42101","1655110","73905","7165804","true","false","English","ELEAGUE TV (eleaguetv)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ef7c826a-2df5-417b-8823-13c610c302e6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","7","Dota2RuHub","238443630","14670","72704","16253","736919","11199","5801065","true","false","Russian","Dota2RuHub"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2aa12118-1eac-4e7d-9399-fd1249b6b465-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","8","LEC","231521970","5910","151171","39174","865314","117501","8001477","true","false","English","LEC"
"https://static-cdn.jtvnw.net/jtv_user_pictures/imaqtpie-profile_image-8efb10b7bed60d76-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","9","imaqtpie","225176415","12600","33906","17870","2658197","37437","4867957","true","false","English","imaqtpie"
"https://static-cdn.jtvnw.net/jtv_user_pictures/200cea12142f2384-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","10","summit1g","213605790","16725","26722","12771","5355651","24656","3418055","true","false","English","summit1g"
"https://static-cdn.jtvnw.net/jtv_user_pictures/27bfa19d-e9ab-4d31-bff5-eea89e47a3df-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","11","Twitch","203030535","4365","286924","46512","1186397","79717","14566362","true","false","English","Twitch"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1975b18f-fa7d-443f-b191-fba08f92f3a2-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","12","ESL_CSGO","179704050","42090","108447","4268","3940682","24177","5604647","true","false","English","ESL_CSGO"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f170344d-7a60-47fa-8be6-a74e803fcf12-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","13","BeyondTheSummit","170637420","13695","44762","12459","912089","4342","4664922","true","false","English","BeyondTheSummit"
"https://static-cdn.jtvnw.net/jtv_user_pictures/99b83e5e-4c33-496b-a33a-40ea7c17ce14-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","14","Nightblue3","162551385","7545","37580","21543","2639859","62133","4103383","true","false","English","Nightblue3"
"https://static-cdn.jtvnw.net/jtv_user_pictures/faceittv-profile_image-45e9e95c0f48f50e-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","15","FACEIT TV (faceittv)","161095440","4530","148107","35561","1689489","23294","6517670","true","false","English","FACEIT TV (faceittv)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2ac31cc4-78cf-4fa3-b535-3b9c80d46250-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","16","RocketBeansTV","153646500","43200","20377","3556","412202","5333","3446299","true","false","German","RocketBeansTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f4e9be56-5c76-4598-a8b3-36f61b4d457c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","17","Academy","153575715","3360","180001","45706","292461","109246","3404774","true","false","English","Academy"
"https://static-cdn.jtvnw.net/jtv_user_pictures/52ef5525-b19f-44f1-b342-2a7e33c45cc3-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","18","ESL_DOTA2","145692045","37980","112815","3835","334749","11542","4195781","true","false","English","ESL_DOTA2"
