"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/27fdad08-a2c2-4e0b-8983-448c39519643-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","1","LIRIK","354392835","19785","39192","17911","2622996","24008","6112709","true","false","English","LIRIK"
"https://static-cdn.jtvnw.net/jtv_user_pictures/imaqtpie-profile_image-8efb10b7bed60d76-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","2","imaqtpie","297232005","15765","37284","18853","2658197","44468","5911590","true","false","English","imaqtpie"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5dc63b3a-5aee-4f6a-9b69-211341a22630-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","3","sodapoppin","260638425","13575","32705","19199","2731773","18468","4579610","true","true","English","sodapoppin"
"https://static-cdn.jtvnw.net/jtv_user_pictures/889e7697-b636-48d9-be15-a9a39e286a64-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","4","Riot Games (riotgames)","215293920","2295","424110","93809","4508393","32350","3706321","true","false","English","Riot Games (riotgames)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5da18337-db02-4500-931d-d3ed6ab034f9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","5","StarLadder_cs_en","200791125","9690","197840","20721","823179","32247","4875123","true","false","English","StarLadder_cs_en"
"https://static-cdn.jtvnw.net/jtv_user_pictures/towelliee-profile_image-f9752afc441702cc-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","6","Towelliee","195853320","25740","24108","7608","700273","22093","3191249","true","false","English","Towelliee"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ec693537-6ed1-41a6-8d7c-63d7b8d0cee8-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","7","Rush","179273055","15690","27739","11425","544317","53085","3264762","true","false","English","Rush"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d59e100f-8fa8-41a0-8c82-2f1a4d96971c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","8","ESL_CSGO_NC","161800695","8430","56467","19192","167094","45675","4727308","true","false","English","ESL_CSGO_NC"
"https://static-cdn.jtvnw.net/jtv_user_pictures/reckful-profile_image-b22e4d39d3d6e045-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","9","Reckful","153931905","16125","21981","9545","923809","15714","3168208","true","false","English","Reckful"
"https://static-cdn.jtvnw.net/jtv_user_pictures/df2421a80a889f27-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","10","EclypsiaTVLoL","152507070","42810","21473","3561","204146","8847","3346726","true","false","French","EclypsiaTVLoL"
