"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/889e7697-b636-48d9-be15-a9a39e286a64-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","1","Riot Games (riotgames)","868168410","9060","426230","95823","4508393","40481","18975784","true","false","English","Riot Games (riotgames)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/12792cac-c308-4754-b932-31090fe89e6e-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","2","MLG","844041825","4275","667738","197436","792572","134362","16894341","true","true","English","MLG"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5c1276a2-6cb5-4ae1-a4ca-268c1732ec0d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","3","DreamHackCS","504049320","8370","350214","60220","1784763","68329","14066680","true","false","English","DreamHackCS"
"https://static-cdn.jtvnw.net/jtv_user_pictures/imaqtpie-profile_image-8efb10b7bed60d76-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","4","imaqtpie","330539490","14835","47312","22280","2658197","54424","7070727","true","false","English","imaqtpie"
"https://static-cdn.jtvnw.net/jtv_user_pictures/401068e0-820a-4d9f-9e7c-1e5563398458-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","5","nl_Kripp","305607825","12675","113783","24110","1374539","37644","4346496","true","false","English","nl_Kripp"
"https://static-cdn.jtvnw.net/jtv_user_pictures/27fdad08-a2c2-4e0b-8983-448c39519643-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","6","LIRIK","237414135","10620","38991","22354","2622996","19906","4539125","true","false","English","LIRIK"
"https://static-cdn.jtvnw.net/jtv_user_pictures/200cea12142f2384-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","7","summit1g","232970130","14385","27101","16194","5355651","32471","4494201","true","false","English","summit1g"
"https://static-cdn.jtvnw.net/jtv_user_pictures/694247cc-a141-4f2b-93cc-02687d045399-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","8","sneakylol","230999925","14745","33159","15665","1637232","39666","4173105","true","false","English","sneakylol"
"https://static-cdn.jtvnw.net/jtv_user_pictures/55949a07-d9e4-4b1e-84f7-6ec129f193ea-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","9","IzakOOO","226756410","9060","128442","25027","1442262","20337","6166892","true","false","Polish","IzakOOO"
"https://static-cdn.jtvnw.net/jtv_user_pictures/078f6369-0a03-4fed-ac32-9b541d8fa25f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","10","StarLadder1","207143730","4020","197514","51527","573963","16927","5832319","true","false","Russian","StarLadder1"
"https://static-cdn.jtvnw.net/jtv_user_pictures/faceittv-profile_image-45e9e95c0f48f50e-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","11","FACEIT TV (faceittv)","189230970","8805","96694","21490","1689489","54389","8402987","true","false","English","FACEIT TV (faceittv)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f170344d-7a60-47fa-8be6-a74e803fcf12-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","12","BeyondTheSummit","188385990","13530","60326","13923","912089","20828","6034298","true","false","English","BeyondTheSummit"
"https://static-cdn.jtvnw.net/jtv_user_pictures/99b83e5e-4c33-496b-a33a-40ea7c17ce14-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","13","Nightblue3","179706090","8730","42358","20584","2639859","45347","4374698","true","false","English","Nightblue3"
"https://static-cdn.jtvnw.net/jtv_user_pictures/tsm_bjergsen-profile_image-ba41a683271a8848-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","14","TSM_Bjergsen","176777415","6885","51060","25675","1482110","51508","3529673","true","false","English","TSM_Bjergsen"
"https://static-cdn.jtvnw.net/jtv_user_pictures/89483edd-c436-4ec8-a806-cf5fff07b889-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","15","StarLadder5","166254555","10065","181926","16517","1029203","40758","4733290","true","false","Russian","StarLadder5"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ce51a4e2-ed9a-41db-add1-38eaa8e830b4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","16","Call of Duty (callofduty)","159363210","10500","149790","15176","963655","54521","2464046","true","true","English","Call of Duty (callofduty)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/fd957ece-6214-476a-a6ee-483c20739107-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","17","dotastarladder_en","157766520","4845","107498","32562","268191","7810","5191920","true","false","English","dotastarladder_en"
"https://static-cdn.jtvnw.net/jtv_user_pictures/cb8a45e0-ba30-4ef9-8570-47d5dbf47eea-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","18","ungespielt","153282510","24705","25490","6203","956174","29215","4533653","true","false","German","ungespielt"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4d03172966595b95-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","19","esl_ruhub_dota2","146301690","9450","100285","15481","103642","27457","4237315","true","false","Russian","esl_ruhub_dota2"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2ac31cc4-78cf-4fa3-b535-3b9c80d46250-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","20","RocketBeansTV","145227060","43200","16415","3361","412202","5223","2721786","true","false","German","RocketBeansTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/52ef5525-b19f-44f1-b342-2a7e33c45cc3-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","21","ESL_DOTA2","144510510","28365","138557","5094","334749","18907","5828968","true","false","English","ESL_DOTA2"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5dc63b3a-5aee-4f6a-9b69-211341a22630-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","22","sodapoppin","142622265","8490","42903","16798","2731773","21146","3320092","true","true","English","sodapoppin"
