"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/ef7c826a-2df5-417b-8823-13c610c302e6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","1","Dota2RuHub","590193285","17340","179782","34035","736919","34430","11929030","true","false","Russian","Dota2RuHub"
"https://static-cdn.jtvnw.net/jtv_user_pictures/889e7697-b636-48d9-be15-a9a39e286a64-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","2","Riot Games (riotgames)","496717740","8280","264571","59989","4508393","27848","10371027","true","false","English","Riot Games (riotgames)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/401068e0-820a-4d9f-9e7c-1e5563398458-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","3","nl_Kripp","346454685","13350","45196","25951","1374539","29348","4281758","true","false","English","nl_Kripp"
"https://static-cdn.jtvnw.net/jtv_user_pictures/27fdad08-a2c2-4e0b-8983-448c39519643-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","4","LIRIK","326678970","12045","95760","27121","2622996","41334","5977542","true","false","English","LIRIK"
"https://static-cdn.jtvnw.net/jtv_user_pictures/imaqtpie-profile_image-8efb10b7bed60d76-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","5","imaqtpie","302349450","16350","34726","18491","2658197","47013","6297988","true","false","English","imaqtpie"
"https://static-cdn.jtvnw.net/jtv_user_pictures/epicenter_en1-profile_image-08e33d99a5945b3c-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","6","epicenter_en1","255263775","4995","115211","51103","415106","18715","5047266","true","false","English","epicenter_en1"
"https://static-cdn.jtvnw.net/jtv_user_pictures/faceittv-profile_image-45e9e95c0f48f50e-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","7","FACEIT TV (faceittv)","253817475","10065","99421","25217","1689489","41174","10250058","true","false","English","FACEIT TV (faceittv)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1975b18f-fa7d-443f-b191-fba08f92f3a2-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","8","ESL_CSGO","252639315","38910","247339","6492","3940682","30573","7749434","true","false","English","ESL_CSGO"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f170344d-7a60-47fa-8be6-a74e803fcf12-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","9","BeyondTheSummit","233499705","17895","70877","13047","912089","4675","6821757","true","false","English","BeyondTheSummit"
"https://static-cdn.jtvnw.net/jtv_user_pictures/200cea12142f2384-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","10","summit1g","212677215","15555","29007","13672","5355651","31859","3827168","true","false","English","summit1g"
"https://static-cdn.jtvnw.net/jtv_user_pictures/99b83e5e-4c33-496b-a33a-40ea7c17ce14-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","11","Nightblue3","197173980","9075","38208","21726","2639859","54747","4589325","true","false","English","Nightblue3"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5c1276a2-6cb5-4ae1-a4ca-268c1732ec0d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","12","DreamHackCS","179791995","3930","145134","45748","1784763","26450","6709809","true","false","English","DreamHackCS"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5dc63b3a-5aee-4f6a-9b69-211341a22630-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","13","sodapoppin","175753470","10590","29265","16595","2731773","20175","4099779","true","true","English","sodapoppin"
"https://static-cdn.jtvnw.net/jtv_user_pictures/df2421a80a889f27-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","14","EclypsiaTVLoL","157928205","41910","13606","3767","204146","25972","3764770","true","false","French","EclypsiaTVLoL"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2ac31cc4-78cf-4fa3-b535-3b9c80d46250-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","15","RocketBeansTV","142722180","44610","18280","3198","412202","5494","3210481","true","false","German","RocketBeansTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/dyrus-profile_image-65fe199f18b9e0ff-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","16","Dyrus","131135070","11610","26161","11294","1473735","24631","3185115","true","true","English","Dyrus"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7679c01d-d1c2-4d32-af0b-d4d84ea22d89-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","17","PlayHearthstone","130342035","3570","82114","36509","828604","13959","2813031","true","false","English","PlayHearthstone"
