"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/12792cac-c308-4754-b932-31090fe89e6e-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","1","MLG","827656635","2760","480323","299874","792572","367647","13807229","true","true","English","MLG"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1975b18f-fa7d-443f-b191-fba08f92f3a2-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","2","ESL_CSGO","791328435","43590","359658","18153","3940682","136244","16329916","true","false","English","ESL_CSGO"
"https://static-cdn.jtvnw.net/jtv_user_pictures/889e7697-b636-48d9-be15-a9a39e286a64-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","3","Riot Games (riotgames)","640786245","11295","268361","56731","4508393","31509","12102578","true","false","English","Riot Games (riotgames)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ee88fc5b-e5bf-4a7f-8067-82fa92b198dd-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","4","ESL_LOL","402826785","42870","377884","9395","477120","86974","8189782","true","false","English","ESL_LOL"
"https://static-cdn.jtvnw.net/jtv_user_pictures/200cea12142f2384-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","5","summit1g","325064940","18690","29247","17391","5355651","62123","4165739","true","false","English","summit1g"
"https://static-cdn.jtvnw.net/jtv_user_pictures/27fdad08-a2c2-4e0b-8983-448c39519643-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","6","LIRIK","315403620","12015","42190","26250","2622996","40213","4822284","true","false","English","LIRIK"
"https://static-cdn.jtvnw.net/jtv_user_pictures/imaqtpie-profile_image-8efb10b7bed60d76-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","7","imaqtpie","296199165","14970","39152","19785","2658197","52347","6227999","true","false","English","imaqtpie"
"https://static-cdn.jtvnw.net/jtv_user_pictures/dotamajor-profile_image-c0dbf5d6c57182d1-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","8","DotaMajor","294840120","3960","190226","74454","170891","14179","7561970","true","false","English","DotaMajor"
"https://static-cdn.jtvnw.net/jtv_user_pictures/cb8a45e0-ba30-4ef9-8570-47d5dbf47eea-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","9","ungespielt","268791240","18945","44234","14187","956174","110496","5716409","true","false","German","ungespielt"
"https://static-cdn.jtvnw.net/jtv_user_pictures/dotamajorru-profile_image-448cc6722e447475-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","10","DotaMajorRU","229480965","3885","151408","59067","181728","16765","3317389","true","false","Russian","DotaMajorRU"
"https://static-cdn.jtvnw.net/jtv_user_pictures/55949a07-d9e4-4b1e-84f7-6ec129f193ea-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","11","IzakOOO","205937730","8565","106397","24043","1442262","49908","4225942","true","false","Polish","IzakOOO"
"https://static-cdn.jtvnw.net/jtv_user_pictures/99b83e5e-4c33-496b-a33a-40ea7c17ce14-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","12","Nightblue3","191771280","10245","35489","18718","2639859","38333","3728947","true","false","English","Nightblue3"
"https://static-cdn.jtvnw.net/jtv_user_pictures/401068e0-820a-4d9f-9e7c-1e5563398458-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","13","nl_Kripp","182380500","9855","31431","18505","1374539","17344","2029906","true","false","English","nl_Kripp"
"https://static-cdn.jtvnw.net/jtv_user_pictures/05529c10f7dfbf81-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","14","Trick2g","175641045","18855","27238","9314","1471048","29003","2723683","true","true","English","Trick2g"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2ac31cc4-78cf-4fa3-b535-3b9c80d46250-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","15","RocketBeansTV","167743005","44610","33177","3759","412202","8110","2723885","true","false","German","RocketBeansTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/dyrus-profile_image-65fe199f18b9e0ff-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","16","Dyrus","165575235","13530","31844","12237","1473735","34586","3372446","true","true","English","Dyrus"
"https://static-cdn.jtvnw.net/jtv_user_pictures/694247cc-a141-4f2b-93cc-02687d045399-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","17","sneakylol","161873460","8940","31585","18106","1637232","28209","2433896","true","false","English","sneakylol"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ultra-profile_image-899b697dafa8791f-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","18","Ultra","157398645","1860","134869","84622","186831","72133","6698466","true","false","","Ultra"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8adeaa5d-c7a2-43bf-aaa0-409424f0c4f5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","19","AtheneLIVE","155199885","22740","17092","6824","210140","5142","816132","true","false","English","AtheneLIVE"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ea6bf395-02bd-4b7c-8679-15d362522103-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","20","Voyboy","149060670","14655","20316","10170","1228127","21368","2222475","true","false","English","Voyboy"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7679c01d-d1c2-4d32-af0b-d4d84ea22d89-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","21","PlayHearthstone","146857635","4455","152770","32964","828604","34262","4712753","true","false","English","PlayHearthstone"
"https://static-cdn.jtvnw.net/jtv_user_pictures/89483edd-c436-4ec8-a806-cf5fff07b889-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","22","StarLadder5","144956040","6105","106135","23743","1029203","46808","3685249","true","false","Russian","StarLadder5"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5dc63b3a-5aee-4f6a-9b69-211341a22630-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","23","sodapoppin","141400365","8730","34057","16196","2731773","18631","2671817","true","true","English","sodapoppin"
