"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/b3fc1f16-0818-4121-8711-c31b9469bc21-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","1","GamesDoneQuick","1186144725","12765","234826","92921","1693576","92753","22435038","true","false","English","GamesDoneQuick"
"https://static-cdn.jtvnw.net/jtv_user_pictures/200cea12142f2384-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","2","summit1g","555861780","22425","41901","24787","5355651","70513","8512482","true","false","English","summit1g"
"https://static-cdn.jtvnw.net/jtv_user_pictures/078643e3-c295-4707-9895-66ca545a83a9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","3","Pestily","397376475","13005","107819","30555","577609","86778","3378640","true","false","English","Pestily"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8856d45e-c838-45cf-bda3-b9801f2a17e9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","4","dota2mc_ru","379597980","6510","165422","58309","430560","53277","7141347","true","false","Russian","dota2mc_ru"
"https://static-cdn.jtvnw.net/jtv_user_pictures/xqcow-profile_image-9298dca608632101-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","5","xQcOW","378099495","18435","43985","20509","3058233","102516","5841496","true","false","English","xQcOW"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d1e022cb-4608-4487-bd28-d5ff1537f875-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","6","DreamLeague","321345315","25260","147514","12721","349054","49000","5344118","true","false","English","DreamLeague"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ed0f84d6-2d2d-4c4e-a5fe-7a3cc365684a-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","7","Castro_1021","280674015","10875","125133","25808","2385777","96952","3155136","true","false","English","Castro_1021"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f3591dbe4ee3d94b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","8","loltyler1","253073370","10530","53021","24033","3378071","82468","4582538","true","false","English","loltyler1"
"https://static-cdn.jtvnw.net/jtv_user_pictures/91e7b44f-d4e8-4121-a19c-e9266358a08a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","9","Method","218407260","5205","76073","41960","403712","39392","4395190","true","false","English","Method"
"https://static-cdn.jtvnw.net/jtv_user_pictures/27fdad08-a2c2-4e0b-8983-448c39519643-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","10","LIRIK","207804675","11025","35467","18848","2622946","12872","3556811","true","false","English","LIRIK"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d31a80e8-4bdd-44b8-a300-f95ddfc7255e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","11","DrLupo","204543480","15840","40321","12912","4020712","65908","6985634","true","false","English","DrLupo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/82b63a01-628f-4c81-9b05-dd3a5011fdda-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","12","Tfue","202483425","10170","48498","19909","8507016","121443","3867659","true","false","English","Tfue"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a2592e98-5ba6-4c9a-9d9e-cf036d6f64c2-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","13","Rubius","195420225","4575","132207","42714","5025658","326222","4534903","true","false","Spanish","Rubius"
"https://static-cdn.jtvnw.net/jtv_user_pictures/02c5e2a6-fb52-492c-b76e-bab28809ef82-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","14","Solary","193666425","41775","15534","4635","481436","11144","4631757","true","false","French","Solary"
"https://static-cdn.jtvnw.net/jtv_user_pictures/72a69c72-14b9-4be8-b8cb-802bc3e5f8ed-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","15","DrDisrespect","180780540","7290","66836","24797","4422124","81692","4177814","true","false","English","DrDisrespect"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7f4e602e-d80b-4a44-8b9c-e9da8e25b286-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","16","Sacriel","179778465","20310","34074","8851","674236","41257","9689825","true","false","English","Sacriel"
"https://static-cdn.jtvnw.net/jtv_user_pictures/hanryang1125-profile_image-58261d78af47d249-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","17","풍월량 (hanryang1125)","168360420","14985","23475","11234","479321","6552","2398051","true","true","Korean","풍월량 (hanryang1125)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1d987a8ba88e252b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","18","한동숙 (handongsuk)","164133060","13200","23650","12433","370590","8387","2565913","true","false","Korean","한동숙 (handongsuk)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/61f85a70-33e9-4144-b08a-bee144d444dc-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","19","MontanaBlack88","163964400","5370","61152","30532","2710523","73739","2452528","true","true","German","MontanaBlack88"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ec898e4a-e0df-4dc0-a99d-7540c6dbe1e8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","20","auronplay","162962565","3300","80097","49382","3374834","321321","2097472","true","false","Spanish","auronplay"
"https://static-cdn.jtvnw.net/jtv_user_pictures/694247cc-a141-4f2b-93cc-02687d045399-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","21","sneakylol","158293380","19155","18377","8263","1637232","27484","2273804","true","false","English","sneakylol"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ed72b641-83ea-4ee6-81fd-aa195759c512-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","22","CohhCarnage","153700830","13515","31619","11372","1243812","11998","2709081","true","false","English","CohhCarnage"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a28b0d37-81d0-415a-8ed8-1a1f998ea26d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","23","Fextralife","149721495","7830","37699","19121","492102","7506","64018885","true","false","English","Fextralife"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6ec93efb-dd01-4651-84a1-e263097de898-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","24","Lord_Kebun","149440800","12960","19108","11530","420295","8018","1501020","true","false","English","Lord_Kebun"
"https://static-cdn.jtvnw.net/jtv_user_pictures/forsen-profile_image-48b43e1e4f54b5c8-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","25","forsen","146232225","9870","28573","14815","1292079","19523","2053590","true","true","English","forsen"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c495b77e-7f47-4bc5-a216-3045d7545796-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","26","Gaules","135648060","43965","83859","3084","1599663","28074","2751792","true","true","Portuguese","Gaules"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5dc63b3a-5aee-4f6a-9b69-211341a22630-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","27","sodapoppin","132509250","5805","46171","22826","2731773","76749","2336700","true","true","English","sodapoppin"
"https://static-cdn.jtvnw.net/jtv_user_pictures/timthetatman-profile_image-4cb867e7d0af1448-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","28","TimTheTatman","132338940","7200","37014","18380","4942208","36625","2323039","true","true","English","TimTheTatman"
"https://static-cdn.jtvnw.net/jtv_user_pictures/15cec952-c1ba-4ff8-a79c-53c2fa5bd269-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","29","alanzoka","132243750","8025","28205","16478","3101035","91345","2943625","true","false","Portuguese","alanzoka"
"https://static-cdn.jtvnw.net/jtv_user_pictures/22a56845-20d0-4e14-932e-0ec099b088eb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","30","Trymacs","129100995","9900","30124","13040","1489136","82257","1643476","true","false","German","Trymacs"
"https://static-cdn.jtvnw.net/jtv_user_pictures/3973e918fe7cc8c8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","31","MOONMOON","126382515","10350","24892","12210","896184","6661","1223843","true","true","English","MOONMOON"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9e619d88755f56a8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","32","NoWay4u_Sir","126158805","13035","19370","9677","371907","11405","2154125","true","false","German","NoWay4u_Sir"
"https://static-cdn.jtvnw.net/jtv_user_pictures/yoda-profile_image-63cdc656c9f91fb4-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","33","YoDa","122347035","10080","22711","12137","1720072","31617","2660081","true","false","Portuguese","YoDa"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1c8e83f7-8241-47ce-abbd-438075e95ad4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","34","Quin69","120648735","15255","13907","7908","518550","4703","1433774","true","true","English","Quin69"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1f47965f-7961-4b64-ad6f-71808d7d7fe9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","35","Trainwreckstv","117765270","13815","17639","8523","655836","41433","1308138","true","true","English","Trainwreckstv"
