"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/1975b18f-fa7d-443f-b191-fba08f92f3a2-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","1","ESL_CSGO","727102875","41505","300575","17517","3940682","131939","19002513","true","false","English","ESL_CSGO"
"https://static-cdn.jtvnw.net/jtv_user_pictures/200cea12142f2384-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","2","summit1g","584266620","19275","54875","30311","5355651","202086","8260028","true","false","English","summit1g"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c495b77e-7f47-4bc5-a216-3045d7545796-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","3","Gaules","428531295","40830","152773","10495","1599663","75197","7882030","true","true","Portuguese","Gaules"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f3591dbe4ee3d94b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","4","loltyler1","387255465","15330","37549","25260","3378071","86529","6181414","true","false","English","loltyler1"
"https://static-cdn.jtvnw.net/jtv_user_pictures/xqcow-profile_image-9298dca608632101-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","5","xQcOW","372638535","16530","39350","22542","3058233","223633","6113717","true","false","English","xQcOW"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ff13760d-d795-49d9-8f3f-f05035930c81-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","6","NICKMERCS","307174995","16575","35116","18531","3657193","87608","3150854","true","false","English","NICKMERCS"
"https://static-cdn.jtvnw.net/jtv_user_pictures/82b63a01-628f-4c81-9b05-dd3a5011fdda-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","7","Tfue","294133245","11790","66666","24947","8507016","288072","6063456","true","false","English","Tfue"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4bf37688-7b19-4d3f-9d56-11740ad38c4d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","8","csgomc_ru","276038055","13470","364816","20492","449218","83893","8531056","true","false","Russian","csgomc_ru"
"https://static-cdn.jtvnw.net/jtv_user_pictures/226651b3-35b2-46e4-84a3-74cb941b28c5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","9","RocketLeague","272465370","6060","161936","44960","1341468","66128","9140487","true","false","English","RocketLeague"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a2592e98-5ba6-4c9a-9d9e-cf036d6f64c2-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","10","Rubius","270120480","6180","178656","43708","5025658","293360","5196851","true","false","Spanish","Rubius"
